CASE_ID;SORTING;EVENTTIME;ACTIVITY_EN;Automation
1315;10486;09/04/2018 15:05;Payment customer;B
1316;10487;06/04/2018 23:36;Order by phone;A
1316;10488;06/04/2018 23:37;Start preparing pizza;A
1316;10489;06/04/2018 23:40;Call Customer;A
1316;10490;06/04/2018 23:41;Start preparing pizza;A
1316;10491;06/04/2018 23:42;Start baking pizza;A
1316;10492;06/04/2018 23:51;Baking pizza ready;A
1316;10493;06/04/2018 23:52;Plan route;B
1316;10494;06/04/2018 23:55;Departure pizza;B
1316;10495;07/04/2018 00:04;Pizza arrives at customer;A
1316;10496;07/04/2018 00:19;Payment customer;A
1317;10497;29/04/2018 00:51;Order by phone;A
1317;10498;29/04/2018 00:51;Start preparing pizza;A
1317;10499;29/04/2018 00:52;Start baking pizza;A
1317;10500;29/04/2018 00:54;Baking pizza ready;A
1317;10501;29/04/2018 00:58;Plan route;A
1317;10502;29/04/2018 01:01;Departure pizza;A
1317;10503;29/04/2018 01:01;Pizza arrives at customer;A
1317;10504;29/04/2018 01:08;Payment customer;A
1318;10505;15/03/2018 12:16;Order at the counter (shop);A
1318;10506;15/03/2018 12:19;Start preparing pizza;A
1318;10507;15/03/2018 12:25;Start baking pizza;B
1318;10508;15/03/2018 12:30;Payment customer;B
1318;10509;15/03/2018 12:30;Baking pizza ready;A
1319;10510;25/02/2018 07:15;Order by phone;A
1319;10511;25/02/2018 07:17;Start preparing pizza;A
1319;10512;25/02/2018 07:21;Call Customer;A
1319;10513;25/02/2018 07:22;Start preparing pizza;A
1319;10514;25/02/2018 07:24;Start baking pizza;A
1319;10515;25/02/2018 07:34;Baking pizza ready;B
1319;10516;25/02/2018 07:38;Plan route;A
1319;10517;25/02/2018 07:42;Pizza arrives at customer;A
1319;10518;25/02/2018 07:42;Departure pizza;A
1319;10519;25/02/2018 07:57;Payment customer;A
1320;10520;02/09/2018 15:06;Order by phone;A
1320;10521;02/09/2018 15:09;Start baking pizza;A
1320;10522;02/09/2018 15:09;Start preparing pizza;A
1320;10523;02/09/2018 15:11;Baking pizza ready;A
1320;10524;02/09/2018 15:15;Plan route;A
1320;10525;02/09/2018 15:17;Departure pizza;A
1320;10526;02/09/2018 15:19;Pizza arrives at customer;A
1320;10527;02/09/2018 15:39;Payment customer;A
1321;10528;13/02/2018 20:33;Order by phone;A
1321;10529;13/02/2018 20:35;Start preparing pizza;A
1321;10530;13/02/2018 20:40;Start baking pizza;B
1321;10531;13/02/2018 20:41;Baking pizza ready;B
1321;10532;13/02/2018 20:44;Plan route;A
1321;10533;13/02/2018 20:47;Departure pizza;A
1321;10534;13/02/2018 20:47;Pizza arrives at customer;A
1321;10535;13/02/2018 20:50;Payment customer;A
1324;10536;23/03/2018 15:02;Order at the counter (shop);A
1324;10537;23/03/2018 15:02;Start preparing pizza;A
1324;10538;23/03/2018 15:04;Start baking pizza;A
1324;10539;23/03/2018 15:12;Baking pizza ready;A
1324;10540;23/03/2018 15:12;Payment customer;A
1325;10541;12/05/2018 04:22;Order by phone;A
1325;10542;12/05/2018 04:24;Start preparing pizza;A
1325;10543;12/05/2018 04:31;Start baking pizza;A
1325;10544;12/05/2018 04:32;Baking pizza ready;A
1325;10545;12/05/2018 04:35;Plan route;A
1325;10546;12/05/2018 04:39;Departure pizza;A
1325;10547;12/05/2018 04:45;Pizza arrives at customer;A
1325;10548;12/05/2018 05:05;Payment customer;A
1326;10549;22/04/2018 00:35;Start order website;A
1326;10550;22/04/2018 00:37;Approve order website;A
1326;10551;22/04/2018 00:37;Receive order website;A
1326;10552;22/04/2018 00:43;Call Customer;A
1326;10553;22/04/2018 00:44;Start preparing pizza;A
1326;10554;22/04/2018 00:49;Start baking pizza;B
1326;10555;22/04/2018 01:01;Baking pizza ready;B
1326;10556;22/04/2018 01:02;Departure pizza;A
1326;10557;22/04/2018 01:02;Plan route;A
1326;10558;22/04/2018 01:11;Pizza arrives at customer;B
1326;10559;22/04/2018 01:23;Payment customer;A
1327;10560;21/01/2018 15:46;Order at the counter (shop);B
1327;10561;21/01/2018 15:48;Start preparing pizza;B
1327;10562;21/01/2018 15:50;Start baking pizza;A
1327;10563;21/01/2018 15:58;Baking pizza ready;A
1327;10564;21/01/2018 15:58;Payment customer;B
1328;10565;12/07/2018 18:20;Order at the counter (shop);B
1328;10566;12/07/2018 18:23;Start preparing pizza;A
1328;10567;12/07/2018 18:27;Start baking pizza;A
1328;10568;12/07/2018 18:31;Baking pizza ready;B
1328;10569;12/07/2018 18:31;Payment customer;A
1329;10570;25/02/2018 19:52;Order by phone;B
1329;10571;25/02/2018 19:52;Start preparing pizza;A
1329;10572;25/02/2018 19:57;Start baking pizza;A
1329;10573;25/02/2018 20:01;Baking pizza ready;A
1329;10574;25/02/2018 20:07;Start preparing pizza;A
1329;10575;25/02/2018 20:13;Start baking pizza;B
1329;10576;25/02/2018 20:24;Baking pizza ready;A
1329;10577;25/02/2018 20:29;Plan route;A
1329;10578;25/02/2018 20:32;Departure pizza;A
1329;10579;25/02/2018 20:39;Pizza arrives at customer;A
1329;10580;25/02/2018 21:11;Payment customer;A
1330;10581;19/03/2018 09:51;Start preparing pizza;A
1330;10582;19/03/2018 09:51;Order by phone;A
1330;10583;19/03/2018 09:54;Call Customer;A
1330;10584;19/03/2018 09:54;Start preparing pizza;B
1330;10585;19/03/2018 09:57;Start baking pizza;B
1330;10586;19/03/2018 09:57;Baking pizza ready;A
1330;10587;19/03/2018 09:58;Plan route;A
1330;10588;19/03/2018 10:01;Departure pizza;A
1330;10589;19/03/2018 10:01;Pizza arrives at customer;A
1330;10590;19/03/2018 10:04;Payment customer;A
1331;10591;06/03/2018 11:35;Order by phone;A
1331;10592;06/03/2018 11:37;Start preparing pizza;A
1331;10593;06/03/2018 11:41;Call Customer;A
1331;10594;06/03/2018 11:48;Start preparing pizza;A
1331;10595;06/03/2018 11:52;Start baking pizza;A
1331;10596;06/03/2018 12:03;Baking pizza ready;A
1331;10597;06/03/2018 12:06;Plan route;A
1331;10598;06/03/2018 12:07;Departure pizza;A
1331;10599;06/03/2018 12:10;Pizza arrives at customer;B
1331;10600;06/03/2018 12:23;Payment customer;A
1332;10601;25/04/2018 21:42;Order by phone;A
1332;10602;25/04/2018 21:42;Start preparing pizza;A
1332;10603;25/04/2018 21:45;Start baking pizza;B
1332;10604;25/04/2018 22:06;Baking pizza ready;B
1332;10605;25/04/2018 22:15;Start preparing pizza;B
1332;10606;25/04/2018 22:17;Start baking pizza;A
1332;10607;25/04/2018 22:19;Baking pizza ready;A
1332;10608;25/04/2018 22:23;Plan route;A
1332;10609;25/04/2018 22:24;Departure pizza;A
1332;10610;25/04/2018 22:26;Pizza arrives at customer;B
1332;10611;25/04/2018 22:33;Payment customer;B
1333;10612;26/05/2018 13:39;Order by phone;A
1333;10613;26/05/2018 13:40;Start preparing pizza;A
1333;10614;26/05/2018 13:42;Start baking pizza;A
1333;10615;26/05/2018 13:44;Baking pizza ready;B
1333;10616;26/05/2018 13:49;Plan route;A
1333;10617;26/05/2018 13:52;Departure pizza;B
1333;10618;26/05/2018 13:52;Pizza arrives at customer;B
1333;10619;26/05/2018 13:54;Payment customer;B
1334;10620;11/04/2018 13:36;Order by phone;A
1334;10621;11/04/2018 13:37;Start preparing pizza;A
1334;10622;11/04/2018 13:40;Start baking pizza;A
1334;10623;11/04/2018 13:44;Baking pizza ready;B
1334;10624;11/04/2018 13:46;Start baking pizza;A
1334;10625;11/04/2018 13:46;Start preparing pizza;A
1334;10626;11/04/2018 13:53;Baking pizza ready;A
1334;10627;11/04/2018 13:56;Plan route;A
1334;10628;11/04/2018 13:59;Departure pizza;A
1334;10629;11/04/2018 14:06;Pizza arrives at customer;B
1334;10630;11/04/2018 14:35;Payment customer;A
1335;10631;04/03/2018 03:11;Order at the counter (shop);A
1335;10632;04/03/2018 03:14;Start preparing pizza;B
1335;10633;04/03/2018 03:19;Baking pizza ready;B
1335;10634;04/03/2018 03:19;Start baking pizza;A
1335;10635;04/03/2018 03:20;Payment customer;A
1336;10636;28/03/2018 20:08;Order by phone;A
1336;10637;28/03/2018 20:11;Start baking pizza;A
1336;10638;28/03/2018 20:11;Start preparing pizza;A
1336;10639;28/03/2018 20:18;Baking pizza ready;A
1336;10640;28/03/2018 20:24;Start preparing pizza;A
1336;10641;28/03/2018 20:26;Start baking pizza;A
1336;10642;28/03/2018 20:33;Baking pizza ready;B
1336;10643;28/03/2018 20:37;Plan route;A
1336;10644;28/03/2018 20:40;Departure pizza;A
1336;10645;28/03/2018 20:42;Pizza arrives at customer;A
1336;10646;28/03/2018 20:56;Payment customer;A
1337;10647;05/04/2018 08:34;Start order website;A
1337;10648;05/04/2018 08:38;Call Customer;B
1337;10649;05/04/2018 08:38;Approve order website;A
1337;10650;05/04/2018 08:38;Payment via credit card;A
1337;10651;05/04/2018 08:38;Receive order website;A
1337;10652;05/04/2018 08:41;Start preparing pizza;A
1337;10653;05/04/2018 08:43;Start baking pizza;B
1338;10654;11/06/2018 17:16;Order by phone;A
1338;10655;11/06/2018 17:17;Start preparing pizza;A
1338;10656;11/06/2018 17:22;Start baking pizza;A
1338;10657;11/06/2018 17:35;Baking pizza ready;A
1338;10658;11/06/2018 17:37;Plan route;A
1338;10659;11/06/2018 17:41;Departure pizza;B
1338;10660;11/06/2018 17:46;Pizza arrives at customer;A
1338;10661;11/06/2018 18:25;Payment customer;A
1339;10662;13/05/2018 10:09;Order by phone;A
1339;10663;13/05/2018 10:11;Start preparing pizza;A
1339;10664;13/05/2018 10:13;Start baking pizza;B
1339;10665;13/05/2018 10:21;Baking pizza ready;A
1339;10666;13/05/2018 10:25;Plan route;A
1339;10667;13/05/2018 10:27;Departure pizza;A
1339;10668;13/05/2018 10:35;Pizza arrives at customer;B
1339;10669;13/05/2018 10:55;Payment customer;A
1340;10670;18/05/2018 15:48;Start preparing pizza;B
1340;10671;18/05/2018 15:48;Order at the counter (shop);A
1340;10672;18/05/2018 15:53;Start baking pizza;A
1340;10673;18/05/2018 16:03;Baking pizza ready;B
1340;10674;18/05/2018 16:03;Payment customer;A
1341;10675;05/02/2018 11:31;Order at the counter (shop);A
1341;10676;05/02/2018 11:31;Start preparing pizza;A
1341;10677;05/02/2018 11:34;Start baking pizza;A
1341;10678;05/02/2018 11:43;Baking pizza ready;A
1341;10679;05/02/2018 11:44;Payment customer;A
1342;10680;19/03/2018 18:17;Order at the counter (shop);A
1342;10681;19/03/2018 18:19;Start preparing pizza;A
1342;10682;19/03/2018 18:25;Start baking pizza;A
1342;10683;19/03/2018 18:35;Baking pizza ready;A
1342;10684;19/03/2018 18:35;Payment customer;A
1343;10685;03/05/2018 12:16;Order by phone;A
1343;10686;03/05/2018 12:16;Start preparing pizza;A
1343;10687;03/05/2018 12:19;Call Customer;A
1343;10688;03/05/2018 12:25;Start preparing pizza;A
1343;10689;03/05/2018 12:28;Start baking pizza;A
1343;10690;03/05/2018 12:40;Baking pizza ready;A
1343;10691;03/05/2018 12:42;Plan route;B
1343;10692;03/05/2018 12:47;Pizza arrives at customer;A
1343;10693;03/05/2018 12:47;Departure pizza;A
1343;10694;03/05/2018 13:11;Payment customer;A
1344;10695;11/04/2018 13:29;Order by phone;A
1344;10696;11/04/2018 13:31;Start preparing pizza;A
1344;10697;11/04/2018 13:33;Call Customer;A
1344;10698;11/04/2018 13:40;Start preparing pizza;B
1344;10699;11/04/2018 13:40;Start baking pizza;B
1344;10700;11/04/2018 13:53;Baking pizza ready;A
1344;10701;11/04/2018 13:56;Plan route;B
1344;10702;11/04/2018 13:57;Departure pizza;B
1344;10703;11/04/2018 13:58;Pizza arrives at customer;A
1344;10704;11/04/2018 14:00;Payment customer;A
1345;10705;08/04/2018 22:03;Order by phone;A
1345;10706;08/04/2018 22:06;Start preparing pizza;A
1345;10707;08/04/2018 22:13;Start baking pizza;A
1345;10708;08/04/2018 22:15;Baking pizza ready;B
1345;10709;08/04/2018 22:17;Plan route;A
1345;10710;08/04/2018 22:17;Departure pizza;A
1345;10711;08/04/2018 22:25;Pizza arrives at customer;B
1345;10712;08/04/2018 23:00;Payment customer;B
1347;10713;03/03/2018 17:48;Order at the counter (shop);A
1347;10714;03/03/2018 17:50;Start preparing pizza;A
1347;10715;03/03/2018 17:55;Start baking pizza;B
1347;10716;03/03/2018 18:04;Baking pizza ready;B
1347;10717;03/03/2018 18:04;Payment customer;B
1348;10718;01/04/2018 21:44;Order by phone;A
1348;10719;01/04/2018 21:44;Start preparing pizza;A
1348;10720;01/04/2018 21:47;Start baking pizza;A
1348;10721;01/04/2018 21:59;Baking pizza ready;A
1348;10722;01/04/2018 21:59;Plan route;A
1348;10723;01/04/2018 22:00;Departure pizza;B
1348;10724;01/04/2018 22:06;Pizza arrives at customer;B
1348;10725;01/04/2018 22:29;Payment customer;A
1349;10726;15/04/2018 15:51;Order by phone;A
1349;10727;15/04/2018 15:51;Start preparing pizza;B
1349;10728;15/04/2018 15:55;Start baking pizza;A
1349;10729;15/04/2018 16:01;Baking pizza ready;B
1349;10730;15/04/2018 16:04;Plan route;A
1349;10731;15/04/2018 16:07;Departure pizza;A
1349;10732;15/04/2018 16:08;Pizza arrives at customer;A
1349;10733;15/04/2018 16:20;Payment customer;A
1350;10734;22/03/2018 19:06;Order by phone;A
1350;10735;22/03/2018 19:08;Start preparing pizza;B
1350;10736;22/03/2018 19:14;Start baking pizza;B
1350;10737;22/03/2018 19:25;Baking pizza ready;B
1350;10738;22/03/2018 19:27;Plan route;A
1350;10739;22/03/2018 19:28;Departure pizza;A
1350;10740;22/03/2018 19:32;Pizza arrives at customer;B
1350;10741;22/03/2018 20:04;Payment customer;A
1351;10742;25/02/2018 06:06;Order by phone;A
1351;10743;25/02/2018 06:06;Start preparing pizza;A
1351;10744;25/02/2018 06:07;Start baking pizza;B
1351;10745;25/02/2018 06:16;Baking pizza ready;A
1351;10746;25/02/2018 06:18;Start preparing pizza;A
1351;10747;25/02/2018 06:22;Start baking pizza;B
1351;10748;25/02/2018 06:33;Baking pizza ready;B
1351;10749;25/02/2018 06:38;Plan route;B
1351;10750;25/02/2018 06:42;Departure pizza;B
1351;10751;25/02/2018 06:51;Pizza arrives at customer;A
1351;10752;25/02/2018 06:54;Payment customer;A
1352;10753;21/02/2018 20:03;Start order website;A
1352;10754;21/02/2018 20:07;Approve order website;A
1352;10755;21/02/2018 20:07;Receive order website;A
1352;10756;21/02/2018 20:11;Call Customer;B
1352;10757;21/02/2018 20:18;Start preparing pizza;A
1352;10758;21/02/2018 20:25;Start baking pizza;A
1352;10759;21/02/2018 20:30;Baking pizza ready;A
1352;10760;21/02/2018 20:31;Plan route;A
1352;10761;21/02/2018 20:36;Departure pizza;A
1352;10762;21/02/2018 20:37;Pizza arrives at customer;A
1352;10763;21/02/2018 20:52;Payment customer;B
1353;10764;16/02/2018 13:52;Order by phone;A
1353;10765;16/02/2018 13:55;Start preparing pizza;B
1353;10766;16/02/2018 13:57;Start baking pizza;A
1353;10767;16/02/2018 14:03;Baking pizza ready;A
1353;10768;16/02/2018 14:07;Plan route;A
1353;10769;16/02/2018 14:12;Departure pizza;B
1353;10770;16/02/2018 14:21;Pizza arrives at customer;B
1353;10771;16/02/2018 14:56;Payment customer;A
1354;10772;03/04/2018 16:21;Order by phone;B
1354;10773;03/04/2018 16:24;Start preparing pizza;A
1354;10774;03/04/2018 16:30;Start baking pizza;B
1354;10775;03/04/2018 16:50;Baking pizza ready;A
1354;10776;03/04/2018 16:58;Start preparing pizza;A
1354;10777;03/04/2018 17:01;Baking pizza ready;B
1354;10778;03/04/2018 17:01;Start baking pizza;A
1354;10779;03/04/2018 17:07;Plan route;A
1354;10780;03/04/2018 17:12;Departure pizza;A
1354;10781;03/04/2018 17:20;Pizza arrives at customer;B
1354;10782;03/04/2018 17:35;Payment customer;A
1355;10783;27/02/2018 00:42;Order by phone;A
1355;10784;27/02/2018 00:44;Start preparing pizza;A
1355;10785;27/02/2018 00:46;Baking pizza ready;A
1355;10786;27/02/2018 00:46;Start baking pizza;A
1355;10787;27/02/2018 00:51;Plan route;B
1355;10788;27/02/2018 00:55;Departure pizza;B
1355;10789;27/02/2018 01:04;Pizza arrives at customer;A
1355;10790;27/02/2018 01:33;Payment customer;B
1356;10791;11/05/2018 17:52;Start order website;B
1356;10792;11/05/2018 17:53;Approve order website;B
1356;10793;11/05/2018 17:53;Receive order website;A
1356;10794;11/05/2018 17:57;Payment via credit card;A
1356;10795;11/05/2018 18:00;Call Customer;A
1356;10796;11/05/2018 18:03;Start baking pizza;B
1356;10797;11/05/2018 18:03;Start preparing pizza;A
1357;10798;19/03/2018 05:18;Order by phone;A
1357;10799;19/03/2018 05:20;Start preparing pizza;A
1357;10800;19/03/2018 05:22;Call Customer;A
1357;10801;19/03/2018 05:25;Start baking pizza;A
1357;10802;19/03/2018 05:25;Start preparing pizza;A
1357;10803;19/03/2018 05:37;Baking pizza ready;A
1357;10804;19/03/2018 05:40;Plan route;A
1357;10805;19/03/2018 05:43;Departure pizza;A
1357;10806;19/03/2018 05:51;Pizza arrives at customer;B
1357;10807;19/03/2018 06:22;Payment customer;A
1358;10808;16/04/2018 18:57;Order by phone;A
1358;10809;16/04/2018 18:57;Start preparing pizza;A
1358;10810;16/04/2018 19:02;Start baking pizza;A
1358;10811;16/04/2018 19:05;Baking pizza ready;A
1358;10812;16/04/2018 19:09;Plan route;A
1358;10813;16/04/2018 19:14;Departure pizza;A
1358;10814;16/04/2018 19:17;Pizza arrives at customer;A
1358;10815;16/04/2018 19:54;Payment customer;B
1359;10816;20/02/2018 05:51;Order by phone;B
1359;10817;20/02/2018 05:54;Start preparing pizza;A
1359;10818;20/02/2018 05:55;Call Customer;A
1359;10819;20/02/2018 05:59;Start preparing pizza;A
1359;10820;20/02/2018 06:05;Start baking pizza;B
1359;10821;20/02/2018 06:11;Baking pizza ready;B
1359;10822;20/02/2018 06:13;Plan route;B
1359;10823;20/02/2018 06:15;Departure pizza;A
1359;10824;20/02/2018 06:15;Pizza arrives at customer;A
1359;10825;20/02/2018 06:29;Payment customer;A
1360;10826;13/04/2018 20:37;Start order website;B
1360;10827;13/04/2018 20:49;Receive order website;A
1360;10828;13/04/2018 20:49;Approve order website;A
1360;10829;13/04/2018 20:54;Start baking pizza;A
1360;10830;13/04/2018 20:54;Start preparing pizza;A
1360;10831;13/04/2018 21:02;Start preparing pizza;A
1360;10832;13/04/2018 21:04;Start baking pizza;A
1360;10833;13/04/2018 21:09;Baking pizza ready;A
1360;10834;13/04/2018 21:13;Plan route;A
1360;10835;13/04/2018 21:16;Departure pizza;B
1360;10836;13/04/2018 21:23;Pizza arrives at customer;A
1360;10837;13/04/2018 21:30;Payment customer;B
1361;10838;06/08/2018 00:56;Start order website;A
1361;10839;06/08/2018 00:59;Approve order website;A
1361;10840;06/08/2018 01:00;Receive order website;A
1361;10841;06/08/2018 01:07;Call Customer;A
1361;10842;06/08/2018 01:07;Start preparing pizza;A
1361;10843;06/08/2018 01:12;Start baking pizza;A
1361;10844;06/08/2018 01:19;Baking pizza ready;B
1361;10845;06/08/2018 01:21;Plan route;A
1361;10846;06/08/2018 01:26;Departure pizza;A
1361;10847;06/08/2018 01:33;Pizza arrives at customer;A
1361;10848;06/08/2018 01:42;Payment customer;A
1362;10849;03/05/2018 05:10;Order at the counter (shop);A
1362;10850;03/05/2018 05:12;Start preparing pizza;A
1362;10851;03/05/2018 05:18;Start baking pizza;B
1362;10852;03/05/2018 05:26;Baking pizza ready;A
1362;10853;03/05/2018 05:26;Payment customer;A
1363;10854;15/05/2018 21:39;Order by phone;A
1363;10855;15/05/2018 21:41;Start preparing pizza;A
1363;10856;15/05/2018 21:45;Call Customer;A
1363;10857;15/05/2018 21:50;Start preparing pizza;A
1363;10858;15/05/2018 21:53;Baking pizza ready;A
1363;10859;15/05/2018 21:53;Start baking pizza;B
1363;10860;15/05/2018 21:56;Plan route;B
1363;10861;15/05/2018 21:58;Departure pizza;A
1363;10862;15/05/2018 21:59;Pizza arrives at customer;A
1363;10863;15/05/2018 22:15;Payment customer;A
1364;10864;24/01/2018 00:24;Start order website;A
1364;10865;24/01/2018 00:27;Approve order website;A
1364;10866;24/01/2018 00:28;Receive order website;A
1364;10867;24/01/2018 00:37;Payment via credit card;A
1364;10868;24/01/2018 00:52;Start preparing pizza;B
1364;10869;24/01/2018 00:53;Start baking pizza;A
1364;10870;24/01/2018 00:58;Baking pizza ready;A
1364;10871;24/01/2018 01:01;Plan route;A
1364;10872;24/01/2018 01:04;Departure pizza;B
1364;10873;24/01/2018 01:11;Pizza arrives at customer;B
1364;10874;24/01/2018 01:27;Pizza received;B
1365;10875;04/09/2018 02:19;Order by phone;A
1365;10876;04/09/2018 02:21;Start preparing pizza;A
1365;10877;04/09/2018 02:23;Baking pizza ready;A
1365;10878;04/09/2018 02:23;Departure pizza;A
1365;10879;04/09/2018 02:23;Start baking pizza;A
1365;10880;04/09/2018 02:23;Plan route;A
1365;10881;04/09/2018 02:27;Pizza arrives at customer;A
1365;10882;04/09/2018 02:34;Payment customer;A
1366;10883;08/03/2018 13:07;Order by phone;B
1366;10884;08/03/2018 13:09;Start preparing pizza;A
1366;10885;08/03/2018 13:18;Call Customer;A
